timestamp,open,close,high,low,volume,support,resis
2021-01-01 03:00:00,736.42,749.0,714.29,728.91,675114.09329,,
2021-01-02 03:00:00,728.91,787.69,714.91,774.56,1352618.57668,749.0,749.0
2021-01-03 03:00:00,774.44,1011.07,768.71,978.28,2813603.88615,749.0,787.69
2021-01-04 03:00:00,978.33,1162.97,890.0,1041.43,4245010.94004,749.0,1011.07
2021-01-05 03:00:00,1041.45,1134.6,974.45,1099.56,2706995.67525,749.0,1162.97
2021-01-06 03:00:00,1100.16,1213.0,1057.26,1208.42,2390136.59334,749.0,1162.97
2021-01-07 03:00:00,1208.75,1289.0,1131.0,1224.87,1972922.82059,749.0,1213.0
2021-01-08 03:00:00,1224.86,1273.75,1065.0,1216.93,2131172.92341,749.0,1289.0
2021-01-09 03:00:00,1216.72,1304.37,1171.36,1276.0,1448871.11514,749.0,1289.0
2021-01-10 03:00:00,1276.0,1348.33,1170.0,1254.25,1951179.35003,749.0,1304.37
2021-01-11 03:00:00,1254.24,1260.0,915.0,1087.01,4099450.90046,749.0,1348.33
2021-01-12 03:00:00,1087.0,1150.02,1006.33,1050.16,2302645.34052,749.0,1348.33
2021-01-13 03:00:00,1050.36,1137.65,987.48,1129.89,1564202.39081,749.0,1348.33
2021-01-14 03:00:00,1129.79,1247.55,1086.7,1231.62,1555737.38556,749.0,1348.33
2021-01-15 03:00:00,1231.89,1256.98,1069.42,1168.53,1944038.83738,749.0,1348.33
2021-01-16 03:00:00,1168.48,1298.0,1151.77,1227.83,1575384.43797,749.0,1348.33
2021-01-17 03:00:00,1227.83,1269.02,1165.0,1232.45,1317285.00579,749.0,1348.33
2021-01-18 03:00:00,1232.5,1260.75,1182.58,1258.45,998050.11073,749.0,1348.33
2021-01-19 03:00:00,1258.52,1438.3,1251.49,1365.36,2278852.55758,749.0,1348.33
2021-01-20 03:00:00,1365.36,1407.93,1235.42,1376.99,2219137.62144,749.0,1438.3
2021-01-21 03:00:00,1376.72,1390.0,1086.0,1110.96,2310208.57298,749.0,1438.3
2021-01-22 03:00:00,1111.98,1273.79,1042.31,1232.62,2020593.21673,787.69,1438.3
2021-01-23 03:00:00,1232.61,1272.44,1195.9,1233.6,1009545.08258,1011.07,1438.3
2021-01-24 03:00:00,1233.46,1398.83,1220.0,1392.51,1510879.53817,1134.6,1438.3
2021-01-25 03:00:00,1392.19,1475.0,1293.69,1317.88,1885441.31289,1134.6,1438.3
2021-01-26 03:00:00,1317.6,1378.49,1244.56,1365.97,1682923.65799,1137.65,1475.0
2021-01-27 03:00:00,1366.54,1373.9,1207.0,1239.03,2009772.08358,1137.65,1475.0
2021-01-28 03:00:00,1238.93,1360.0,1217.23,1329.69,1365269.71962,1137.65,1475.0
2021-01-29 03:00:00,1329.44,1436.9,1285.35,1379.5,2253963.18682,1137.65,1475.0
2021-01-30 03:00:00,1379.56,1406.0,1326.41,1378.05,1040042.2363,1137.65,1475.0
2021-01-31 03:00:00,1378.04,1380.74,1281.12,1312.55,958704.85571,1137.65,1475.0
2021-02-01 03:00:00,1312.45,1377.99,1269.99,1374.17,1096397.91862,1137.65,1475.0
2021-02-02 03:00:00,1374.09,1547.9,1360.28,1511.87,1944227.99878,1137.65,1475.0
2021-02-03 03:00:00,1511.93,1669.35,1508.39,1664.49,1535869.88801,1247.55,1547.9
2021-02-04 03:00:00,1664.67,1695.2,1554.44,1595.67,1646502.32962,1256.98,1669.35
2021-02-05 03:00:00,1595.53,1760.49,1591.0,1719.19,1194123.29946,1260.75,1695.2
2021-02-06 03:00:00,1718.95,1743.67,1642.94,1676.35,1149808.33101,1260.75,1760.49
2021-02-07 03:00:00,1676.35,1693.0,1490.46,1611.62,1281734.86814,1260.75,1760.49
2021-02-08 03:00:00,1611.46,1775.57,1563.89,1750.15,1339777.09536,1272.44,1760.49
2021-02-09 03:00:00,1749.68,1821.88,1708.49,1769.13,1185071.89593,1272.44,1775.57
2021-02-10 03:00:00,1769.14,1837.86,1680.0,1740.78,1219932.25474,1272.44,1821.88
2021-02-11 03:00:00,1740.76,1819.0,1703.44,1785.62,735079.82699,1272.44,1837.86
2021-02-12 03:00:00,1785.83,1864.88,1739.88,1840.26,909600.20653,1272.44,1837.86
2021-02-13 03:00:00,1840.24,1871.72,1765.0,1814.96,767589.07285,1360.0,1864.88
2021-02-14 03:00:00,1815.25,1850.0,1784.11,1800.42,675261.77873,1360.0,1871.72
2021-02-15 03:00:00,1800.03,1835.72,1655.67,1779.25,1053474.57879,1360.0,1871.72
2021-02-16 03:00:00,1779.33,1827.28,1724.0,1781.99,817493.47513,1360.0,1871.72
2021-02-17 03:00:00,1781.99,1855.0,1733.01,1849.88,795711.63311,1360.0,1871.72
2021-02-18 03:00:00,1849.7,1950.5,1849.69,1939.61,937227.10191,1377.99,1871.72
2021-02-19 03:00:00,1938.91,1972.82,1891.0,1955.0,793404.4115,1377.99,1950.5
2021-02-20 03:00:00,1955.46,2042.34,1803.14,1913.0,1261315.81279,1377.99,1972.82
2021-02-21 03:00:00,1912.9,1976.31,1883.01,1933.53,756568.19743,1377.99,2042.34
2021-02-22 03:00:00,1933.54,1936.29,1551.0,1777.58,1807244.98099,1547.9,2042.34
2021-02-23 03:00:00,1777.42,1782.39,1355.0,1577.89,2547837.82068,1669.35,2042.34
2021-02-24 03:00:00,1577.79,1712.7,1500.2,1623.39,1384388.81727,1693.0,2042.34
2021-02-25 03:00:00,1623.16,1671.59,1459.16,1481.75,1032670.79409,1693.0,2042.34
2021-02-26 03:00:00,1482.08,1562.25,1400.0,1444.59,1355973.29378,1671.59,2042.34
2021-02-27 03:00:00,1444.56,1529.0,1425.0,1458.13,927423.0475,1562.25,2042.34
2021-02-28 03:00:00,1458.27,1468.75,1293.18,1419.18,1410207.56284,1529.0,2042.34
2021-03-01 03:00:00,1418.67,1572.0,1409.91,1569.86,1094695.17839,1468.75,2042.34
2021-03-02 03:00:00,1570.0,1602.9,1455.52,1486.78,1061142.38743,1468.75,2042.34
2021-03-03 03:00:00,1486.79,1656.94,1475.47,1567.69,1054846.31471,1468.75,2042.34
2021-03-04 03:00:00,1567.68,1624.87,1506.36,1539.23,946365.67088,1468.75,2042.34
2021-03-05 03:00:00,1539.22,1548.96,1441.66,1528.31,910786.28976,1468.75,2042.34
2021-03-06 03:00:00,1528.08,1671.58,1513.03,1650.35,1013300.93928,1468.75,2042.34
2021-03-07 03:00:00,1650.68,1734.16,1630.35,1726.16,848470.78136,1468.75,2042.34
2021-03-08 03:00:00,1726.46,1843.59,1664.96,1833.18,1149711.39987,1468.75,2042.34
2021-03-09 03:00:00,1833.22,1870.77,1798.2,1870.51,857229.47855,1468.75,2042.34
2021-03-10 03:00:00,1870.5,1877.69,1757.0,1795.12,937230.62831,1468.75,2042.34
2021-03-11 03:00:00,1795.28,1846.7,1725.0,1825.78,909011.4961,1468.75,2042.34
2021-03-12 03:00:00,1825.78,1841.88,1719.72,1766.1,869564.6361,1468.75,2042.34
2021-03-13 03:00:00,1766.13,1944.3,1727.75,1922.35,926283.22642,1468.75,1976.31
2021-03-14 03:00:00,1922.35,1933.1,1836.0,1848.1,637963.63627,1468.75,1944.3
2021-03-15 03:00:00,1848.1,1891.76,1730.0,1793.48,1025326.79658,1468.75,1944.3
2021-03-16 03:00:00,1793.99,1819.5,1711.68,1805.12,764993.40147,1468.75,1944.3
2021-03-17 03:00:00,1805.01,1838.88,1741.18,1823.58,658349.44843,1468.75,1944.3
2021-03-18 03:00:00,1823.58,1850.0,1759.04,1776.08,603721.61056,1468.75,1944.3
2021-03-19 03:00:00,1775.92,1840.61,1733.47,1809.1,500258.42875,1468.75,1944.3
2021-03-20 03:00:00,1809.01,1868.83,1800.86,1806.1,451556.10639,1468.75,1944.3
2021-03-21 03:00:00,1806.57,1817.16,1747.0,1782.98,465953.98749,1548.96,1944.3
2021-03-22 03:00:00,1783.23,1807.51,1655.15,1680.97,582727.49081,1548.96,1944.3
2021-03-23 03:00:00,1681.17,1721.17,1650.0,1668.08,577213.99589,1548.96,1944.3
2021-03-24 03:00:00,1668.2,1740.86,1536.92,1581.84,753834.52393,1548.96,1944.3
2021-03-25 03:00:00,1581.88,1622.0,1549.4,1585.74,701697.00258,1548.96,1944.3
2021-03-26 03:00:00,1585.83,1699.93,1585.79,1698.84,515470.92907,1622.0,1944.3
2021-03-27 03:00:00,1698.84,1732.67,1666.41,1712.63,443845.49957,1622.0,1944.3
2021-03-28 03:00:00,1712.52,1725.66,1661.4,1687.01,348895.51314,1622.0,1944.3
2021-03-29 03:00:00,1687.16,1841.0,1677.85,1816.74,647724.46387,1622.0,1944.3
2021-03-30 03:00:00,1816.76,1859.13,1786.3,1840.46,568842.00526,1622.0,1944.3
2021-03-31 03:00:00,1840.41,1947.29,1768.15,1919.37,746995.8591,1622.0,1944.3
2021-04-01 03:00:00,1919.37,1984.77,1885.02,1968.05,741585.07266,1622.0,1947.29
2021-04-02 03:00:00,1968.05,2146.0,1948.48,2133.69,846197.93215,1622.0,1984.77
2021-04-03 03:00:00,2133.69,2138.12,1996.3,2008.52,770176.32192,1622.0,2146.0
2021-04-04 03:00:00,2008.59,2091.83,1975.24,2075.69,514345.76554,1622.0,2146.0
2021-04-05 03:00:00,2075.7,2130.64,2002.15,2107.38,684923.61494,1622.0,2146.0
2021-04-06 03:00:00,2107.43,2151.0,2044.65,2112.21,673386.05575,1622.0,2146.0
2021-04-07 03:00:00,2112.22,2129.01,1930.01,1963.47,892984.90422,1622.0,2151.0
2021-04-08 03:00:00,1963.46,2084.61,1947.35,2080.46,501355.998,1622.0,2151.0
2021-04-09 03:00:00,2080.39,2100.0,2047.57,2066.87,426387.4379,1622.0,2151.0
2021-04-10 03:00:00,2067.19,2200.0,2058.0,2133.49,655458.20894,1622.0,2151.0
2021-04-11 03:00:00,2133.49,2165.02,2113.4,2151.36,392265.50773,1622.0,2200.0
2021-04-12 03:00:00,2151.42,2203.46,2102.0,2137.69,579093.35694,1622.0,2200.0
2021-04-13 03:00:00,2137.86,2318.0,2135.53,2299.19,782608.6209,1622.0,2203.46
2021-04-14 03:00:00,2299.19,2447.29,2281.33,2432.6,972931.60866,1622.0,2318.0
2021-04-15 03:00:00,2432.59,2543.47,2400.0,2514.04,681950.96645,1699.93,2447.29
2021-04-16 03:00:00,2514.04,2548.29,2300.0,2422.67,999163.75205,1725.66,2543.47
2021-04-17 03:00:00,2422.38,2495.0,2310.0,2317.6,624232.25568,1725.66,2548.29
2021-04-18 03:00:00,2317.65,2340.0,1946.8,2235.64,1475383.69204,1841.0,2548.29
2021-04-19 03:00:00,2235.65,2300.0,2080.0,2161.12,820592.26555,1859.13,2548.29
2021-04-20 03:00:00,2161.12,2346.62,2055.0,2330.03,992240.809,1947.29,2548.29
2021-04-21 03:00:00,2330.26,2469.54,2235.16,2357.06,1177885.8617,1984.77,2548.29
2021-04-22 03:00:00,2357.06,2644.47,2303.44,2397.94,2220753.09746,2084.61,2548.29
2021-04-23 03:00:00,2397.94,2442.89,2107.0,2367.39,2532242.44185,2084.61,2644.47
2021-04-24 03:00:00,2367.39,2368.74,2154.8,2213.35,997688.94623,2084.61,2644.47
2021-04-25 03:00:00,2214.08,2356.64,2168.0,2320.49,857517.38218,2084.61,2644.47
2021-04-26 03:00:00,2320.44,2542.8,2303.64,2532.6,1076469.01367,2084.61,2644.47
2021-04-27 03:00:00,2532.06,2680.0,2480.29,2666.13,771728.46451,2084.61,2644.47
2021-04-28 03:00:00,2666.13,2760.0,2559.44,2748.24,999383.1852,2084.61,2680.0
2021-04-29 03:00:00,2748.23,2798.0,2668.0,2757.04,863890.01069,2100.0,2760.0
2021-04-30 03:00:00,2757.04,2798.3,2723.09,2772.42,695339.20482,2165.02,2798.0
2021-05-01 03:00:00,2772.42,2954.28,2743.41,2944.77,690260.07741,2165.02,2798.3
2021-05-02 03:00:00,2944.83,2985.0,2852.26,2949.56,571982.5445,2203.46,2954.28
2021-05-03 03:00:00,2949.33,3454.0,2949.32,3431.04,1329088.0628,2300.0,2985.0
2021-05-04 03:00:00,3431.04,3527.0,3160.0,3239.01,1826039.38558,2300.0,3454.0
2021-05-05 03:00:00,3239.01,3549.34,3200.23,3524.26,1174816.73588,2300.0,3527.0
2021-05-06 03:00:00,3524.33,3605.4,3376.47,3489.73,920592.57706,2300.0,3549.34
2021-05-07 03:00:00,3489.74,3587.0,3353.23,3479.53,760544.64781,2300.0,3605.4
2021-05-08 03:00:00,3479.79,3958.33,3449.27,3910.26,1130467.54852,2300.0,3605.4
2021-05-09 03:00:00,3910.26,3983.65,3726.08,3923.95,1000401.0082,2300.0,3958.33
2021-05-10 03:00:00,3923.95,4208.0,3650.0,3945.88,1505897.92612,2346.62,3983.65
2021-05-11 03:00:00,3946.63,4180.22,3771.64,4173.45,1095927.10403,2356.64,4208.0
2021-05-12 03:00:00,4173.46,4372.72,3701.58,3823.21,1601842.74017,2356.64,4208.0
2021-05-13 03:00:00,3810.15,4034.77,3500.0,3717.91,2068708.17427,2356.64,4372.72
2021-05-14 03:00:00,3717.92,4173.28,3691.35,4075.01,1153390.42631,2356.64,4372.72
