timestamp,open,close,high,low,volume,support,resis
2021-01-01 03:00:00,28923.63,29600.0,28624.57,29331.69,54182.925011,,
2021-01-02 03:00:00,29331.7,33300.0,28946.53,32178.33,129993.873362,29600.0,29600.0
2021-01-03 03:00:00,32176.45,34778.11,31962.99,33000.05,120957.56675,29600.0,33300.0
2021-01-04 03:00:00,33000.05,33600.0,28130.0,31988.71,140899.88569,29600.0,34778.11
2021-01-05 03:00:00,31989.75,34360.0,29900.0,33949.53,116049.997038,29600.0,34778.11
2021-01-06 03:00:00,33949.53,36939.21,33288.0,36769.36,127139.20131,29600.0,34778.11
2021-01-07 03:00:00,36769.36,40365.0,36300.0,39432.28,132825.700437,29600.0,36939.21
2021-01-08 03:00:00,39432.48,41950.0,36500.0,40582.81,139789.957499,29600.0,40365.0
2021-01-09 03:00:00,40586.96,41380.0,38720.0,40088.22,75785.979675,29600.0,41950.0
2021-01-10 03:00:00,40088.22,41350.0,35111.11,38150.02,118209.544503,29600.0,41950.0
2021-01-11 03:00:00,38150.02,38264.74,30420.0,35404.47,251156.138287,29600.0,41950.0
2021-01-12 03:00:00,35410.37,36628.0,32531.0,34051.24,133948.151996,29600.0,41950.0
2021-01-13 03:00:00,34049.15,37850.0,32380.0,37371.38,124477.914938,29600.0,41950.0
2021-01-14 03:00:00,37371.38,40100.0,36701.23,39144.5,102950.389421,29600.0,41950.0
2021-01-15 03:00:00,39145.21,39747.76,34408.0,36742.22,118300.920916,29600.0,41950.0
2021-01-16 03:00:00,36737.43,37950.0,35357.8,35994.98,86348.431508,29600.0,41950.0
2021-01-17 03:00:00,35994.98,36852.5,33850.0,35828.61,80157.727384,29600.0,41950.0
2021-01-18 03:00:00,35824.99,37469.83,34800.0,36631.27,70698.11875,29600.0,41950.0
2021-01-19 03:00:00,36622.46,37850.0,35844.06,35891.49,79611.307769,29600.0,41950.0
2021-01-20 03:00:00,35901.94,36415.31,33400.0,35468.23,89368.422918,29600.0,41950.0
2021-01-21 03:00:00,35468.23,35600.0,30071.0,30850.13,135004.076658,29600.0,41950.0
2021-01-22 03:00:00,30851.99,33826.53,28850.0,32945.17,142971.684049,33300.0,41950.0
2021-01-23 03:00:00,32950.0,33456.0,31390.16,32078.0,64595.287675,33600.0,41950.0
2021-01-24 03:00:00,32078.0,33071.0,30900.0,32259.9,57978.037966,33456.0,41950.0
2021-01-25 03:00:00,32259.45,34875.0,31910.0,32254.2,88499.226921,33071.0,41950.0
2021-01-26 03:00:00,32254.19,32921.88,30837.37,32467.77,84972.20691,33071.0,41950.0
2021-01-27 03:00:00,32464.01,32557.29,29241.72,30366.15,95911.961711,32921.88,41950.0
2021-01-28 03:00:00,30362.19,33783.98,29842.1,33364.86,92621.145617,32557.29,41950.0
2021-01-29 03:00:00,33368.18,38531.9,31915.4,34252.2,231827.005626,32557.29,41380.0
2021-01-30 03:00:00,34246.28,34933.0,32825.0,34262.88,84889.68134,32557.29,41350.0
2021-01-31 03:00:00,34262.89,34342.69,32171.67,33092.98,68742.280384,32557.29,40100.0
2021-02-01 03:00:00,33092.97,34717.27,32296.16,33526.37,82718.276882,32557.29,40100.0
2021-02-02 03:00:00,33517.09,35984.33,33418.0,35466.24,78056.65988,32557.29,40100.0
2021-02-03 03:00:00,35472.71,37662.63,35362.38,37618.87,80784.333663,32557.29,40100.0
2021-02-04 03:00:00,37620.26,38708.27,36161.95,36936.66,92080.735898,32557.29,39747.76
2021-02-05 03:00:00,36936.65,38310.12,36570.0,38290.24,66681.334275,32557.29,38708.27
2021-02-06 03:00:00,38289.32,40955.51,38215.94,39186.94,98757.311183,32557.29,38708.27
2021-02-07 03:00:00,39181.01,39700.0,37351.0,38795.69,84363.679763,32557.29,40955.51
2021-02-08 03:00:00,38795.69,46794.45,37988.89,46374.87,138597.536914,32557.29,40955.51
2021-02-09 03:00:00,46374.86,48142.19,44961.09,46420.42,115499.861712,32557.29,46794.45
2021-02-10 03:00:00,46420.42,47310.0,43727.0,44807.58,97154.1822,32557.29,48142.19
2021-02-11 03:00:00,44807.58,48678.9,43994.02,47969.51,89561.081454,32557.29,48142.19
2021-02-12 03:00:00,47968.66,48985.8,46125.0,47287.6,85870.035697,32557.29,48678.9
2021-02-13 03:00:00,47298.15,48150.0,46202.53,47153.69,63768.097399,32557.29,48985.8
2021-02-14 03:00:00,47156.78,49707.43,47014.17,48577.79,73735.475533,32557.29,48985.8
2021-02-15 03:00:00,48580.47,49010.92,45570.79,47911.1,79398.156784,32557.29,49707.43
2021-02-16 03:00:00,47911.1,50689.18,47003.62,49133.45,88813.266298,32557.29,49707.43
2021-02-17 03:00:00,49133.45,52618.74,48947.0,52119.71,85743.637818,33783.98,50689.18
2021-02-18 03:00:00,52117.67,52530.0,50901.9,51552.6,60758.046954,34342.69,52618.74
2021-02-19 03:00:00,51552.61,56368.0,50710.2,55906.0,79659.77802,34342.69,52618.74
2021-02-20 03:00:00,55906.0,57700.46,53863.93,55841.19,80948.205314,34342.69,56368.0
2021-02-21 03:00:00,55841.19,58352.8,55477.59,57408.57,58166.708511,34717.27,57700.46
2021-02-22 03:00:00,57412.35,57508.47,47622.0,54087.67,134019.434944,35984.33,58352.8
2021-02-23 03:00:00,54087.67,54183.59,44892.56,48891.0,169375.025051,37662.63,58352.8
2021-02-24 03:00:00,48891.0,51374.99,46988.69,49676.2,91881.209252,38310.12,58352.8
2021-02-25 03:00:00,49676.21,52041.73,46674.34,47073.73,83310.673121,38310.12,58352.8
2021-02-26 03:00:00,47073.73,48424.11,44106.78,46276.87,109423.200663,39700.0,58352.8
2021-02-27 03:00:00,46276.88,48394.0,45000.0,46106.43,66060.834292,39700.0,58352.8
2021-02-28 03:00:00,46103.67,46638.46,43000.0,45135.66,83055.369042,46794.45,58352.8
2021-03-01 03:00:00,45134.11,49790.0,44950.53,49587.03,85086.111648,46638.46,58352.8
2021-03-02 03:00:00,49595.76,50200.0,47047.6,48440.65,64221.06214,46638.46,58352.8
2021-03-03 03:00:00,48436.61,52640.0,48100.71,50349.37,81035.913705,46638.46,58352.8
2021-03-04 03:00:00,50349.37,51773.88,47500.0,48374.09,82649.716829,46638.46,58352.8
2021-03-05 03:00:00,48374.09,49448.93,46300.0,48751.71,78192.496372,46638.46,58352.8
2021-03-06 03:00:00,48746.81,49200.0,47070.0,48882.2,44399.234242,46638.46,58352.8
2021-03-07 03:00:00,48882.2,51450.03,48882.2,50971.75,55235.028032,46638.46,58352.8
2021-03-08 03:00:00,50959.11,52402.78,49274.67,52375.17,66987.359664,46638.46,58352.8
2021-03-09 03:00:00,52375.18,54895.0,51789.41,54884.5,71656.737076,46638.46,58352.8
2021-03-10 03:00:00,54874.67,57387.69,53005.0,55851.59,84749.238943,46638.46,58352.8
2021-03-11 03:00:00,55851.59,58150.0,54272.82,57773.16,81914.812859,46638.46,58352.8
2021-03-12 03:00:00,57773.15,58081.51,54962.84,57221.72,73405.406047,46638.46,58352.8
2021-03-13 03:00:00,57221.72,61844.0,56078.23,61188.39,83245.091346,46638.46,58352.8
2021-03-14 03:00:00,61188.38,61724.79,58966.78,58968.31,52601.05275,46638.46,61844.0
2021-03-15 03:00:00,58976.08,60633.43,54600.0,55605.2,102771.427298,46638.46,61844.0
2021-03-16 03:00:00,55605.2,56938.29,53271.34,56900.75,77986.694355,46638.46,61844.0
2021-03-17 03:00:00,56900.74,58974.73,54123.69,58912.97,70421.620841,46638.46,61844.0
2021-03-18 03:00:00,58912.97,60129.97,57023.0,57648.16,66580.406675,46638.46,61844.0
2021-03-19 03:00:00,57641.0,59468.0,56270.74,58030.01,52392.652961,46638.46,61844.0
2021-03-20 03:00:00,58030.01,59880.0,57820.17,58102.28,44476.941776,46638.46,61844.0
2021-03-21 03:00:00,58100.02,58589.1,55450.11,57351.56,48564.470274,49200.0,61844.0
2021-03-22 03:00:00,57351.56,58430.73,53650.0,54083.25,62581.626169,49200.0,61844.0
2021-03-23 03:00:00,54083.25,55830.9,53000.0,54340.89,59789.365427,49200.0,61844.0
2021-03-24 03:00:00,54342.8,57200.0,51700.0,52303.65,83537.465021,49200.0,61844.0
2021-03-25 03:00:00,52303.66,53287.0,50427.56,51293.78,87400.534538,49200.0,61844.0
2021-03-26 03:00:00,51293.78,55073.46,51214.6,55025.59,63813.774692,49200.0,61844.0
2021-03-27 03:00:00,55025.59,56700.36,53950.0,55817.14,50105.475055,51450.03,61844.0
2021-03-28 03:00:00,55817.14,56559.75,54691.84,55777.63,39050.387511,52402.78,61844.0
2021-03-29 03:00:00,55777.65,58405.82,54800.01,57635.47,67857.937398,53287.0,61844.0
2021-03-30 03:00:00,57635.46,59368.0,57071.35,58746.57,55122.443122,53287.0,61844.0
2021-03-31 03:00:00,58746.57,59800.0,56769.0,58740.55,60975.542666,53287.0,61844.0
2021-04-01 03:00:00,58739.46,59490.0,57935.45,58720.44,47415.61722,53287.0,61844.0
2021-04-02 03:00:00,58720.45,60200.0,58428.57,58950.01,47382.418781,53287.0,61844.0
2021-04-03 03:00:00,58950.01,59791.72,56880.0,57051.94,47409.852113,53287.0,61724.79
2021-04-04 03:00:00,57051.95,58492.85,56388.0,58202.01,41314.081973,53287.0,60633.43
2021-04-05 03:00:00,58202.01,59272.0,56777.77,59129.99,54258.01579,53287.0,60200.0
2021-04-06 03:00:00,59129.99,59495.24,57413.02,57991.15,54201.000727,53287.0,60200.0
2021-04-07 03:00:00,57990.03,58655.0,55473.0,55953.45,71228.405659,53287.0,60200.0
2021-04-08 03:00:00,55953.44,58153.31,55700.0,58077.52,44283.147019,53287.0,60200.0
2021-04-09 03:00:00,58077.52,58894.9,57654.0,58142.54,40831.884911,53287.0,60200.0
2021-04-10 03:00:00,58142.55,61500.0,57900.01,59769.13,69906.424117,53287.0,60200.0
2021-04-11 03:00:00,59769.13,60699.0,59232.52,60002.43,41156.715391,53287.0,61500.0
2021-04-12 03:00:00,59998.8,61300.0,59350.59,59860.0,56375.037117,53287.0,61500.0
2021-04-13 03:00:00,59860.01,63777.77,59805.15,63575.0,82848.688746,53287.0,61500.0
2021-04-14 03:00:00,63575.01,64854.0,61301.0,62959.53,82616.343993,53287.0,63777.77
2021-04-15 03:00:00,62959.53,63800.0,62020.0,63159.98,51649.70034,55073.46,64854.0
2021-04-16 03:00:00,63158.74,63520.61,60000.0,61334.8,91764.139884,56559.75,64854.0
2021-04-17 03:00:00,61334.81,62506.05,59580.91,60006.66,58912.256128,56559.75,64854.0
2021-04-18 03:00:00,60006.67,60499.0,50931.3,56150.01,124882.131824,58153.31,64854.0
